,Price,Area,Location,No. of Bedrooms,Lift Available,Car Parking
3307,12800000,750,Others,2,1,1
3308,12800000,1100,Others,2,1,1
3309,22500000,1900,Others,3,1,1
3310,19000000,1600,Others,3,1,1
3311,27000000,2300,Others,4,1,1
3312,17500000,2400,Others,3,1,1
3313,13200000,1120,Others,2,1,1
3314,9500000,826,Others,2,1,1
3315,7500000,1050,Others,2,1,1
3316,5800000,630,Others,1,1,1
3317,9000000,985,Others,2,1,1
3318,5000000,650,Others,1,1,1
3319,7800000,1000,Others,2,1,1
3320,4200000,650,Others,1,0,1
3321,18900000,1225,Others,2,1,1
3322,7600000,560,Others,1,1,1
3323,11000000,1102,Others,2,0,1
3324,15000000,1400,Others,3,0,1
3325,13500000,1250,Others,2,0,1
3326,12800000,1100,Others,2,0,1
3327,19000000,1600,Others,3,0,1
3328,15000000,1400,Others,3,0,1
3329,12800000,1100,Others,2,0,1
3330,22500000,1900,Others,3,0,1
3331,19000000,1600,Others,3,0,1
3332,14000000,1014,Others,2,1,1
3333,10500000,980,Others,2,1,0
3334,5200000,525,Others,1,1,1
3335,10500000,760,Others,1,1,1
3336,24000000,1240,Others,3,1,1
3337,7200000,693,Others,1,1,1
3338,7000000,627,Others,1,1,1
3339,14500000,1020,Others,2,1,1
3340,19000000,1290,Others,2,1,1
3341,22500000,1495,Others,3,1,1
3342,18000000,900,Others,2,1,1
3343,8200000,1000,Others,2,0,0
3344,19000000,1411,Others,1,1,1
3345,15500000,1000,Others,2,1,1
3346,3853000,860,Others,2,1,0
3347,6500000,700,Others,2,1,0
3348,5500000,650,Others,2,1,0
3349,2500000,690,Others,1,0,0
3350,50100000,2800,Others,4,0,1
3351,7600000,1350,Others,3,0,0
3352,4000000,750,Others,1,0,0
3353,6500000,1150,Others,3,0,0
3354,3900000,650,Others,1,0,0
3355,5000000,900,Others,2,0,0
3356,32500000,2000,Others,3,0,1
3357,4700000,675,Others,1,0,0
3358,5600000,1050,Others,2,0,1
3359,2425000,690,Others,1,1,1
3360,14000000,650,Others,1,1,1
3361,27500000,1100,Others,2,0,0
3362,4500000,450,Others,1,1,1
3363,17000000,1080,Others,2,1,0
3364,6700000,1125,Others,2,0,0
3365,4500000,600,Others,1,1,0
3366,4000000,480,Others,1,1,0
3367,6900000,1287,Others,3,0,0
3368,6900000,1287,Others,3,1,0
3369,16500000,980,Others,2,1,0
3370,10900000,500,Others,1,1,0
3371,30000000,1180,Others,2,1,0
3372,15500000,610,Others,1,0,0
3373,15500000,610,Others,1,1,0
3374,35000000,1405,Others,3,1,1
3375,20000000,1095,Others,2,0,0
3376,3951000,650,Others,1,1,0
3377,4550000,860,Others,2,1,0
3378,7100000,950,Others,2,0,0
3379,7800000,950,Others,2,1,0
3380,17000000,775,Others,2,1,0
3381,15000000,880,Others,2,0,0
3382,16500000,980,Others,2,1,0
3383,11000000,750,Others,1,1,0
3384,44500000,1950,Others,3,1,0
3385,27400000,1552,Others,4,1,1
3386,27500000,1000,Others,2,1,1
3387,6500000,450,Others,1,0,0
3388,2400000,700,Others,1,0,0
3389,2000000,610,Others,1,1,0
3390,2650000,650,Others,1,1,0
3391,6000000,621,Others,2,0,0
3392,4000000,424,Others,1,0,0
3393,3500000,650,Others,1,1,1
3394,8700000,585,Others,1,0,0
3395,10000000,600,Others,1,0,0
3396,23900000,1042,Others,2,1,1
3397,2800000,550,Others,1,0,0
3398,5300000,300,Others,1,0,0
3399,2200000,650,Others,1,1,0
3400,26000000,955,Others,2,1,0
3401,22500000,961,Others,2,1,0
3402,13500000,1015,Others,2,1,0
3403,14000000,810,Others,2,1,0
3404,11000000,642,Others,1,1,0
3405,6000000,335,Others,1,1,1
3406,14500000,750,Others,1,1,1
3407,2100000,700,Others,1,1,0
3408,2064000,600,Others,1,1,0
3409,2888000,962,Others,2,1,0
3410,2064000,688,Others,1,1,0
3411,2100000,700,Others,1,1,0
3412,2064000,688,Others,1,1,0
3413,2898000,966,Others,2,1,0
3414,2886000,962,Others,2,1,0
3415,2886000,962,Others,2,1,0
3416,2300000,450,Others,1,1,0
3417,5900000,725,Others,1,1,0
3418,14800000,800,Others,1,1,0
3419,4600000,650,Others,1,1,0
3420,4000000,550,Others,1,1,1
3421,8000000,2000,Others,3,1,0
3422,6350000,730,Others,1,1,0
3423,3500000,300,Others,1,1,0
3424,11900000,500,Others,1,1,0
3425,43000000,1820,Others,2,1,1
3426,2000000,390,Others,1,0,0
3427,24000000,955,Others,2,1,0
3428,25000000,2000,Others,3,1,0
3429,43500000,2200,Others,4,1,0
3430,4600000,680,Others,1,1,0
3431,6700000,925,Others,2,1,1
3432,16500000,1100,Others,2,1,0
3433,15900000,826,Others,2,1,1
3434,11900000,538,Others,1,1,1
3435,2000000,640,Others,1,0,0
3436,14100000,611,Others,2,1,1
3437,2100000,671,Others,1,0,0
3438,2075000,661,Others,1,0,0
3439,2000000,630,Others,1,0,0
3440,11500000,1330,Others,2,1,1
3441,4300000,864,Others,2,0,0
3442,3300000,693,Others,1,0,0
3443,14400000,1086,Others,3,1,0
3444,10900000,727,Others,2,1,0
3445,8500000,611,Others,2,1,0
3446,16900000,723,Others,2,1,0
3447,11800000,2857,Others,4,1,0
3448,8000000,1928,Others,3,1,0
3449,2515000,602,Others,1,1,0
3450,6666000,1602,Others,2,1,0
3451,2250000,432,Others,1,1,0
3452,9000000,1250,Others,2,1,0
3453,7950000,600,Others,1,1,0
3454,13000000,910,Others,2,1,0
3455,16500000,1600,Others,3,1,1
3456,8000000,1300,Others,3,1,0
3457,4554000,550,Others,1,1,1
3458,13600000,1050,Others,1,1,1
3459,2600000,690,Others,1,0,0
3460,2400000,425,Others,1,1,1
3461,3700000,990,Others,2,1,1
3462,9800000,873,Others,2,0,0
3463,2850000,575,Others,1,1,0
3464,3600000,1200,Others,2,1,1
3465,3700000,1100,Others,2,1,1
3466,26000000,1050,Others,2,1,0
3467,26000000,1125,Others,2,0,0
3468,26000000,1125,Others,2,1,0
3469,2900000,570,Others,1,0,0
3470,7800000,985,Others,2,1,0
3471,26000000,1050,Others,3,0,0
3472,13799999,870,Others,2,1,0
3473,13200000,925,Others,2,1,1
3474,19800000,926,Others,2,1,0
3475,3200000,950,Others,2,0,0
3476,3200000,890,Others,2,0,0
3477,4500000,870,Others,2,0,0
3478,6500000,1100,Others,2,1,0
3479,2600000,385,Others,1,0,0
3480,12000000,750,Others,2,0,0
3481,12000000,750,Others,2,1,0
3482,4699000,710,Others,1,1,0
3483,13899999,1200,Others,2,1,0
3484,4500000,325,Others,1,0,0
3485,4260000,695,Others,1,1,0
3486,3500000,650,Others,1,1,1
3487,2465000,700,Others,1,0,0
3488,2485000,700,Others,1,0,0
3489,3747999,833,Palghar,2,1,0
3490,4351000,967,Palghar,2,1,0
3491,2200000,589,Palghar,1,1,0
3492,2100000,589,Palghar,1,1,0
3493,3000000,835,Palghar,2,0,0
3494,3100000,832,Palghar,2,1,1
3495,3250000,846,Palghar,2,1,1
3496,6800000,1250,Panvel,2,1,1
3497,8200000,1005,Panvel,2,1,1
3498,2800000,525,Panvel,1,0,1
3499,5300000,687,Panvel,1,1,0
3500,6300000,850,Panvel,2,1,1
3501,3700000,640,Panvel,1,1,1
3502,4907000,755,Panvel,1,1,1
3503,8000000,1300,Panvel,2,1,0
3504,3300000,550,Panvel,1,1,1
3505,4600000,665,Panvel,1,0,0
3506,7200000,1300,Panvel,2,1,1
3507,6700000,1200,Panvel,2,1,1
3508,16000000,2020,Panvel,3,1,1
3509,4700000,800,Panvel,2,1,1
3510,7500000,950,Panvel,2,1,1
3511,4900000,900,Panvel,2,1,1
3512,4450000,600,Panvel,1,1,0
3513,3800000,700,Panvel,1,1,0
3514,11700000,1440,Panvel,3,0,0
3515,11700000,1440,Panvel,3,1,0
3516,5100000,675,Panvel,1,1,0
3517,4700000,675,Panvel,1,1,0
3518,8844000,1051,Panvel,2,1,0
3519,7290000,950,Panvel,2,1,0
3520,6787000,850,Panvel,2,0,0
3521,7548000,950,Panvel,2,1,0
3522,6787000,850,Panvel,2,1,0
3523,4602000,550,Panvel,1,1,0
3524,6600000,750,Panvel,2,1,0
3525,7250000,1300,Panvel,2,1,1
3526,8495000,1307,Panvel,2,1,1
3527,4823000,742,Panvel,1,1,1
3528,11500000,1771,Panvel,3,1,1
3529,7618000,1172,Panvel,2,1,1
3530,6454000,993,Panvel,1,1,1
3531,17000000,2621,Panvel,4,1,1
3532,4000000,490,Panvel,1,1,1
3533,11299999,1750,Panvel,3,1,1
3534,4300000,530,Panvel,1,1,1
3535,15700000,2420,Panvel,4,1,1
3536,15200000,2351,Panvel,3,1,1
3537,8287000,1275,Panvel,2,1,1
3538,7930000,1220,Panvel,2,1,1
3539,13000000,2010,Panvel,3,1,1
3540,16200000,2495,Panvel,4,1,1
3541,11200000,1726,Panvel,3,1,1
3542,3185000,490,Panvel,1,1,1
3543,3445000,530,Panvel,1,1,1
3544,8000000,1300,Panvel,2,1,1
3545,5000000,705,Panvel,1,1,0
3546,8500000,1055,Panvel,1,1,1
3547,9700000,1140,Panvel,2,1,1
3548,4390000,606,Panvel,2,0,0
3549,2950000,428,Panvel,1,0,0
3550,2750000,394,Panvel,1,0,0
3551,2684000,385,Panvel,1,0,0
3552,2882000,415,Panvel,1,0,0
3553,5500000,800,Panvel,1,1,1
3554,4500000,705,Panvel,1,1,0
3555,4000000,680,Panvel,1,0,0
3556,8000000,1300,Panvel,3,0,1
3557,6800000,800,Panvel,2,1,0
3558,11800000,1440,Panvel,3,1,1
3559,10800000,1280,Panvel,3,1,1
3560,3050000,565,Panvel,1,0,0
3561,8200000,1055,Panvel,2,1,1
3562,8000000,1005,Panvel,2,1,1
3563,8200000,1005,Panvel,2,1,1
3564,8400000,1055,Panvel,2,1,1
3565,8000000,1020,Panvel,2,1,1
3566,9300000,1075,Panvel,2,1,1
3567,7000000,1245,Panvel,2,1,1
3568,7100000,1200,Panvel,2,1,0
3569,10800000,1280,Panvel,3,1,1
3570,8800000,1005,Panvel,2,1,1
3571,8200000,950,Panvel,2,1,1
3572,8200000,1150,Panvel,2,1,1
3573,7400000,880,Panvel,2,1,0
3574,7000000,750,Panvel,2,1,0
3575,3400000,580,Panvel,1,1,1
3576,5900000,950,Panvel,2,0,0
3577,8400000,950,Panvel,2,1,1
3578,9500000,1200,Panvel,2,1,1
3579,9200000,1150,Panvel,2,1,1
3580,8500000,1300,Panvel,1,0,0
3581,8000000,1200,Panvel,1,0,0
3582,4400000,550,Panvel,1,0,0
3583,4500000,650,Panvel,1,0,0
3584,9000000,1125,Panvel,2,1,1
3585,8400000,1010,Panvel,1,0,0
3586,8700000,1200,Panvel,2,0,0
3587,8400000,1050,Panvel,2,0,0
3588,8500000,1110,Panvel,2,0,0
3589,42500000,1200,Parel,2,1,0
3590,49000000,1177,Parel,3,1,0
3591,47900000,1043,Parel,3,1,0
3592,36100000,823,Parel,2,1,0
3593,60500000,1404,Parel,3,1,0
3594,37400000,940,Parel,2,1,0
3595,107600000,2605,Parel,4,1,0
3596,65500000,1543,Parel,3,1,0
3597,36800000,825,Parel,2,1,0
3598,79900000,1836,Parel,3,1,0
3599,107600000,2604,Parel,4,1,0
3600,79900000,1835,Parel,3,1,0
3601,65500000,1543,Parel,3,1,1
3602,60500000,1403,Parel,3,1,1
3603,47900000,1043,Parel,3,1,1
3604,49000000,1177,Parel,3,1,1
3605,36100000,823,Parel,2,1,0
3606,36800000,825,Parel,2,1,1
3607,37400000,940,Parel,2,1,1
3608,37400000,940,Parel,2,1,1
3609,26500000,1500,Powai,3,1,1
3610,19000000,1155,Powai,2,1,1
3611,25000000,1445,Powai,3,1,1
3612,19000000,1150,Powai,2,1,1
3613,9500000,595,Powai,1,1,1
3614,9500000,595,Powai,1,1,1
3615,11000000,585,Powai,1,1,0
3616,18000000,980,Powai,2,1,1
3617,26500000,1050,Powai,2,1,1
3618,42000000,2020,Powai,3,1,0
3619,18800000,985,Powai,2,1,0
3620,15500000,840,Powai,2,1,0
3621,16000000,995,Powai,2,1,1
3622,11000000,585,Powai,1,1,0
3623,9000000,578,Powai,1,1,1
3624,16500000,970,Powai,2,1,1
3625,19600000,985,Powai,2,1,0
3626,47000000,2050,Powai,4,1,1
3627,23300000,1250,Powai,2,1,1
3628,21000000,910,Powai,2,1,1
3629,19800000,1130,Powai,2,1,1
3630,35000000,1700,Powai,3,1,1
3631,18200000,980,Powai,2,1,0
3632,13899999,750,Powai,1,0,0
3633,12600000,650,Powai,1,1,1
3634,10000000,600,Powai,1,1,1
3635,10000000,585,Powai,1,1,1
3636,27000000,1100,Powai,2,1,1
3637,14500000,800,Powai,2,1,0
3638,26500000,1450,Powai,3,1,1
3639,26900000,1505,Powai,3,1,0
3640,16800000,975,Powai,2,1,1
3641,17500000,978,Powai,2,1,1
3642,16500000,1150,Powai,2,0,1
3643,16500000,1150,Powai,2,1,1
3644,16000000,810,Powai,2,1,1
3645,60000000,2365,Powai,4,1,1
3646,16200000,1100,Powai,2,1,1
3647,16500000,1000,Powai,2,1,1
3648,26800000,1502,Powai,3,1,1
3649,27000000,1502,Powai,3,1,1
3650,26900000,1545,Powai,3,1,1
3651,17500000,910,Powai,2,1,1
3652,18500000,965,Powai,2,1,1
3653,14000000,1050,Powai,2,1,1
3654,19400000,1150,Powai,2,1,1
3655,17400000,885,Powai,2,1,1
3656,11399999,650,Powai,1,1,0
3657,28700000,1600,Powai,3,1,1
3658,19500000,1120,Powai,2,1,1
3659,13500000,500,Powai,1,1,0
3660,18500000,1100,Powai,2,1,1
3661,10500000,660,Powai,1,0,0
3662,19500000,1150,Powai,2,1,0
3663,45000000,2100,Powai,3,1,0
3664,10500000,700,Powai,1,1,0
3665,16500000,950,Powai,2,1,1
3666,17500000,1100,Powai,2,1,1
3667,19000000,1290,Powai,1,1,1
3668,18500000,970,Powai,2,1,1
3669,21000000,1135,Powai,2,1,1
3670,16800000,1135,Powai,2,1,1
3671,22000000,885,Powai,2,1,1
3672,15000000,630,Powai,1,1,0
3673,15500000,915,Powai,2,1,1
3674,19000000,770,Powai,2,1,0
3675,20000000,1070,Powai,2,1,0
3676,21500000,1198,Powai,2,1,1
3677,12000000,600,Powai,1,1,0
3678,16000000,1150,Powai,2,1,1
3679,28500000,940,Powai,2,1,1
3680,27500000,1045,Powai,2,1,1
3681,24000000,1444,Powai,3,1,1
3682,13000000,600,Powai,1,1,0
3683,15000000,870,Powai,2,1,1
3684,24000000,1350,Powai,3,1,1
3685,28500000,1050,Powai,2,1,1
3686,31500000,1750,Powai,3,1,1
3687,26500000,1060,Powai,2,1,1
3688,10000000,602,Powai,1,1,1
3689,18500000,1150,Powai,2,1,1
3690,19100000,1050,Powai,2,1,1
3691,12500000,600,Powai,1,1,0
3692,14500000,900,Powai,2,1,1
3693,18500000,1100,Powai,2,1,1
3694,20000000,1250,Powai,2,1,1
3695,29000000,1150,Powai,2,1,1
3696,9800000,555,Powai,1,1,1
3697,14200000,1100,Powai,2,1,0
3698,18500000,1155,Powai,2,1,0
3699,10500000,585,Powai,1,0,0
3700,20000000,1120,Powai,2,1,1
3701,13500000,650,Powai,1,1,1
3702,17500000,1000,Powai,1,1,0
3703,23500000,1300,Powai,3,1,0
3704,20000000,1070,Powai,2,1,1
3705,20000000,1000,Powai,2,1,0
3706,26000000,980,Powai,2,1,0
3707,22000000,985,Powai,2,1,0
3708,9500000,600,Powai,1,1,1
3709,17000000,1000,Powai,1,1,0
3710,28500000,1150,Powai,2,1,1
3711,21000000,1198,Powai,2,1,1
3712,27500000,916,Powai,2,1,1
3713,32500000,1545,Powai,2,1,1
3714,25000000,1350,Powai,3,1,0
3715,17300000,970,Powai,2,1,1
3716,11100000,602,Powai,1,1,1
3717,15500000,910,Powai,2,1,1
3718,23500000,1444,Powai,2,1,1
3719,27500000,1545,Powai,3,1,1
3720,58500000,2500,Powai,4,1,0
3721,40300000,1750,Powai,3,1,0
3722,39000000,1340,Powai,3,1,1
3723,18200000,970,Powai,2,1,1
3724,16000000,970,Powai,2,1,1
3725,16200000,810,Powai,2,1,1
3726,25000000,1313,Powai,3,1,1
3727,22500000,1750,Sanpada,3,1,1
3728,17000000,1250,Sanpada,2,1,1
3729,51500000,3465,Sanpada,4,1,1
3730,9199000,600,Sanpada,1,1,1
3731,22500000,1500,Sanpada,3,1,1
3732,22500000,1650,Sanpada,3,1,1
3733,12000000,950,Sanpada,2,0,0
3734,9000000,600,Sanpada,1,1,1
3735,8000000,600,Sanpada,1,1,1
3736,18500000,1400,Sanpada,2,1,1
3737,19000000,1500,Sanpada,3,1,1
3738,18000000,1215,Sanpada,3,1,1
3739,12000000,851,Sanpada,2,1,1
3740,7400000,576,Sanpada,1,1,1
3741,8000000,600,Sanpada,1,1,1
3742,11800000,900,Sanpada,2,1,1
3743,13500000,910,Sanpada,2,1,1
3744,21500000,1645,Sanpada,3,1,1
3745,9000000,600,Sanpada,1,1,1
3746,18000000,1435,Sanpada,2,1,1
3747,22000000,1640,Sanpada,3,1,1
3748,16500000,1313,Sanpada,2,1,1
3749,24000000,1600,Sanpada,3,0,0
3750,17000000,1400,Sanpada,3,0,0
3751,18500000,1100,Santacruz East,2,1,0
3752,8000000,350,Santacruz East,1,0,0
3753,39500000,1800,Santacruz East,3,1,0
3754,20000000,950,Santacruz East,2,1,1
3755,11000000,550,Santacruz East,1,0,0
3756,20000000,1000,Santacruz East,2,0,0
3757,7000000,350,Santacruz East,1,1,0
3758,13000000,550,Santacruz East,1,1,0
3759,13500000,650,Santacruz East,1,1,0
3760,7500000,450,Santacruz East,1,1,0
3761,12500000,650,Santacruz East,1,0,0
3762,8500000,450,Santacruz East,1,1,0
3763,17000000,747,Santacruz East,1,1,0
3764,12000000,550,Santacruz East,1,0,0
3765,12000000,550,Santacruz East,1,0,0
3766,32799999,780,Santacruz West,2,0,0
3767,65000000,1600,Santacruz West,4,1,1
3768,55000000,1780,Santacruz West,3,1,0
3769,39000000,1000,Santacruz West,2,1,0
3770,60000000,1440,Santacruz West,3,1,0
3771,25000000,600,Santacruz West,1,1,1
3772,35000000,960,Santacruz West,2,1,0
3773,17100000,1150,Seawoods,2,1,1
3774,17100000,1100,Seawoods,2,1,1
3775,14000000,900,Seawoods,2,1,1
3776,8500000,600,Seawoods,1,1,0
3777,8600000,615,Seawoods,1,1,1
3778,8000000,605,Seawoods,1,1,0
3779,21500000,1250,Seawoods,1,1,1
3780,19100000,1205,Seawoods,1,1,1
3781,21700000,1250,Seawoods,1,1,1
3782,19200000,1205,Seawoods,1,1,1
3783,21500000,1300,Seawoods,1,1,1
3784,19000000,1205,Seawoods,1,1,1
3785,21000000,1425,Seawoods,1,1,1
3786,21000000,1425,Seawoods,2,1,1
3787,13500000,1092,Seawoods,1,1,0
3788,21000000,1190,Seawoods,2,1,1
3789,19000000,1291,Seawoods,2,1,1
3790,30000000,2110,Seawoods,3,1,0
3791,16800000,1100,Seawoods,2,1,0
3792,19200000,1231,Seawoods,1,1,1
3793,27500000,1650,Seawoods,2,1,1
3794,18000000,1351,Seawoods,3,1,0
3795,20000000,1440,Seawoods,3,1,1
3796,14200000,1055,Seawoods,2,1,1
3797,14600000,1084,Seawoods,2,1,0
3798,14600000,1084,Seawoods,2,1,0
3799,14400000,1030,Seawoods,2,1,1
3800,13500000,1056,Seawoods,2,1,1
3801,13500000,1056,Seawoods,2,1,1
3802,14000000,1055,Seawoods,2,1,1
3803,33500000,2040,Seawoods,3,1,0
3804,70000000,4250,Seawoods,3,1,1
3805,23000000,1850,Seawoods,3,1,0
3806,22500000,1281,Seawoods,2,1,1
3807,9200000,1150,Sector 17 Ulwe,2,1,1
3808,5300000,690,Sector 17 Ulwe,1,1,1
3809,11000000,1230,Sector 17 Ulwe,2,1,1
3810,4500000,599,Sector 17 Ulwe,1,1,1
3811,7500000,890,Sector 17 Ulwe,2,1,1
3812,5500000,650,Sector 17 Ulwe,1,1,1
3813,7400000,890,Sector 17 Ulwe,2,1,1
3814,2700000,350,Sector 17 Ulwe,1,1,1
3815,5200000,667,Sector 17 Ulwe,1,1,1
3816,8200000,1150,Sector 17 Ulwe,2,1,1
3817,4900000,665,Sector 17 Ulwe,1,1,1
3818,7000000,1000,Sector 17 Ulwe,2,1,1
3819,4400000,665,Sector 17 Ulwe,1,0,0
3820,11100000,1245,Sector 17 Ulwe,2,1,1
3821,6900000,850,Sector 17 Ulwe,2,0,1
3822,4000000,600,Sector 17 Ulwe,2,0,1
3823,4600000,680,Sector 17 Ulwe,1,1,0
3824,8500000,1040,Sector 17 Ulwe,2,1,1
3825,11000000,1250,Sector 17 Ulwe,2,1,1
3826,5000000,600,Sector 20 Kharghar,1,1,1
3827,13000000,1550,Sector 20 Kharghar,3,1,1
3828,11000000,1440,Sector 20 Kharghar,3,0,0
3829,5000000,650,Sector 20 Kharghar,1,1,1
3830,6500000,650,Sector 20 Kharghar,1,0,1
3831,5600000,610,Sector 20 Kharghar,1,0,1
3832,5500000,640,Sector 20 Kharghar,1,0,1
3833,13000000,1300,Sector 20 Kharghar,2,0,1
3834,5300000,560,Sector 20 Kharghar,1,0,1
3835,11100000,1117,Sector 20 Kharghar,2,0,1
3836,11000000,1100,Sector 20 Kharghar,2,0,1
3837,8000000,1000,Sector 20 Kharghar,2,0,1
3838,6000000,650,Sector 20 Kharghar,1,1,1
3839,14800000,1980,Sector 20 Kharghar,3,1,1
3840,14800000,1985,Sector 20 Kharghar,3,1,1
3841,5000000,650,Sector-18 Ulwe,1,0,1
3842,12100000,1515,Sector-18 Ulwe,3,1,1
3843,9200000,1175,Sector-18 Ulwe,2,1,1
3844,8900000,1150,Sector-18 Ulwe,2,1,1
3845,12000000,1600,Sector-18 Ulwe,3,1,1
3846,11000000,1470,Sector-18 Ulwe,3,1,1
3847,9000000,1129,Sector-18 Ulwe,2,1,1
3848,9100000,1180,Sector-18 Ulwe,2,1,1
3849,4900000,980,Taloja,2,0,1
3850,4000000,750,Taloja,1,1,1
3851,2500000,450,Taloja,1,1,0
3852,2300000,410,Taloja,1,1,0
3853,5300000,1100,Taloja,2,1,1
3854,3800000,738,Taloja,1,1,1
3855,4700000,1005,Taloja,2,0,1
3856,4500000,980,Taloja,2,0,1
3857,3200000,680,Taloja,1,0,1
3858,3500000,710,Taloja,1,0,1
3859,3300000,690,Taloja,1,0,1
3860,4000000,715,Taloja,1,0,1
3861,3500000,700,Taloja,1,0,1
3862,3350000,670,Taloja,1,0,1
3863,2650000,560,Taloja,1,0,1
3864,2300000,445,Taloja,1,0,1
3865,2600000,560,Taloja,1,0,1
3866,5700000,1060,Taloja,2,0,1
3867,5800000,1064,Taloja,2,0,1
3868,6000000,1070,Taloja,2,0,1
3869,5200000,995,Taloja,2,0,1
3870,4900000,985,Taloja,2,0,1
3871,3700000,680,Taloja,1,0,1
3872,3700000,650,Taloja,1,1,1
3873,2800000,510,Taloja,1,1,1
3874,2600000,520,Taloja,1,1,1
3875,2400000,490,Taloja,1,1,1
3876,2200000,470,Taloja,1,1,1
3877,4300000,950,Taloja,2,0,1
3878,3250000,690,Taloja,1,0,1
3879,3750000,671,Taloja,1,0,1
3880,2460000,510,Taloja,1,1,0
3881,2640000,560,Taloja,1,1,0
3882,3800000,650,Taloja,1,1,1
3883,5500000,1050,Taloja,2,1,1
3884,6400000,1150,Taloja,2,1,0
3885,7200000,1500,Taloja,3,1,0
3886,3700000,650,Taloja,1,1,0
3887,3350000,650,Taloja,1,1,0
3888,7000000,1520,Taloja,3,1,0
3889,4900000,1055,Taloja,2,1,0
3890,2900000,500,Taloja,1,1,0
3891,3900000,724,Taloja,1,1,0
3892,2100000,495,Thane,1,1,1
3893,3000000,950,Thane,2,1,1
3894,4500000,600,Thane,2,1,1
3895,5300000,600,Thane,2,1,1
3896,3000000,600,Thane,1,1,1
3897,4500000,800,Thane,2,1,1
3898,4500000,1065,Thane,2,1,1
3899,3000000,530,Thane,1,1,1
3900,3500000,900,Thane,2,1,1
3901,8000000,1375,Thane,3,0,1
3902,11600000,1179,Thane West,2,1,1
3903,13000000,1157,Thane West,2,1,1
3904,6400000,509,Thane West,1,1,1
3905,9000000,1005,Thane West,2,1,1
3906,6990000,473,Thane West,1,1,1
3907,8000000,640,Thane West,1,1,1
3908,7200000,657,Thane West,1,1,1
3909,7500000,550,Thane West,1,1,1
3910,18000000,1309,Thane West,3,0,1
3911,7500000,560,Thane West,1,1,0
3912,28400000,1733,Thane West,3,0,1
3913,28400000,1733,Thane West,4,0,1
3914,16500000,1250,Thane West,3,0,1
3915,24500000,1650,Thane West,3,1,1
3916,6000000,575,Thane West,1,0,1
3917,8100000,846,Thane West,2,1,0
3918,12500000,880,Thane West,2,1,1
3919,6800000,740,Thane West,1,1,1
3920,11700000,1150,Thane West,2,1,0
3921,5300000,650,Thane West,1,1,0
3922,4900000,550,Thane West,1,0,1
3923,12000000,936,Thane West,2,1,1
3924,19400000,1810,Thane West,3,1,1
3925,24100000,2090,Thane West,3,1,1
3926,16200000,1555,Thane West,3,1,0
3927,8900000,724,Thane West,2,1,1
3928,7100000,700,Thane West,1,1,1
3929,25000000,2394,Thane West,4,1,1
3930,5700000,550,Thane West,1,1,1
3931,2600000,384,Thane West,1,1,1
3932,7800000,545,Thane West,1,1,1
3933,13500000,995,Thane West,2,1,1
3934,13500000,1140,Thane West,3,1,1
3935,9900000,771,Thane West,2,1,1
3936,14800000,1505,Thane West,3,1,1
3937,15400000,1570,Thane West,3,1,1
3938,12900000,1311,Thane West,3,1,1
3939,12700000,1290,Thane West,3,1,1
3940,11500000,1170,Thane West,2,1,1
3941,10800000,1102,Thane West,2,1,1
3942,9485000,963,Thane West,2,1,1
3943,8184999,831,Thane West,2,1,1
3944,11900000,1209,Thane West,2,1,1
3945,9377000,952,Thane West,2,1,1
3946,9958000,1011,Thane West,2,1,1
3947,9997000,1015,Thane West,2,1,1
3948,11100000,1135,Thane West,2,1,1
3949,10400000,1065,Thane West,2,1,1
3950,16500000,1465,Thane West,3,1,1
3951,12000000,950,Thane West,2,1,1
3952,9496000,1100,Thane West,2,1,1
3953,9100000,920,Thane West,2,1,0
3954,16000000,900,Thane West,2,1,0
3955,4199000,625,Thane West,1,1,1
3956,5500000,700,Thane West,1,1,1
3957,9600000,950,Thane West,2,1,1
3958,9600000,900,Thane West,2,1,1
3959,14000000,1050,Thane West,2,1,1
3960,14000000,1050,Thane West,2,1,1
3961,12600000,850,Thane West,2,1,0
3962,6498999,945,Thane West,2,1,1
3963,16600000,981,Thane West,2,1,0
3964,15500000,915,Thane West,2,1,0
3965,14900000,883,Thane West,2,1,0
3966,14800000,879,Thane West,2,1,0
3967,15700000,928,Thane West,2,1,0
3968,15500000,919,Thane West,2,1,0
3969,13500000,800,Thane West,2,1,0
3970,12900000,766,Thane West,2,1,0
3971,17800000,1250,Thane West,3,1,0
3972,6700000,670,Thane West,1,0,0
3973,8400000,1206,Thane West,2,1,0
3974,12800000,1800,Thane West,3,1,0
3975,7300000,735,Thane West,1,1,0
3976,7000000,540,Thane West,1,1,0
3977,7300000,570,Thane West,1,1,0
3978,15500000,1300,Thane West,3,1,0
3979,9709000,1022,Thane West,2,1,0
3980,9900000,826,Thane West,2,0,0
3981,9000000,847,Thane West,1,1,1
3982,10000000,1020,Thane West,2,1,0
3983,10000000,850,Thane West,2,0,0
3984,6000000,520,Thane West,1,1,1
3985,11000000,1300,Thane West,2,1,0
3986,8500000,783,Thane West,2,1,0
3987,8500000,783,Thane West,2,1,1
3988,27599999,1600,Thane West,3,1,0
3989,7500000,685,Thane West,1,1,1
3990,12700000,1050,Thane West,2,0,0
3991,13000000,1150,Thane West,3,1,0
3992,6500000,683,Thane West,1,1,0
3993,6000000,350,Thane West,1,0,0
3994,4099000,588,Thane West,1,1,1
